time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_car_passenger	arrivals_car_passenger	stuck_car_passenger	en-route_car_passenger	departures_outside	arrivals_outside	stuck_outside	en-route_outside	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
19:55:00	71700	13	15	0	347	12	14	0	338	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	8
20:00:00	72000	5	10	0	342	5	10	0	333	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
20:05:00	72300	3	8	0	337	3	8	0	328	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
20:10:00	72600	5	11	0	331	5	11	0	322	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
20:15:00	72900	3	6	0	328	3	6	0	319	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
20:20:00	73200	6	10	0	324	6	9	0	316	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
20:25:00	73500	5	5	0	324	5	5	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
20:30:00	73800	2	5	0	321	2	5	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
20:35:00	74100	8	11	0	318	7	10	0	310	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8
20:40:00	74400	4	6	0	316	3	5	0	308	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8
20:45:00	74700	8	10	0	314	8	9	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
20:50:00	75000	4	6	0	312	2	3	0	306	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	6
20:55:00	75300	4	5	0	311	4	5	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
21:00:00	75600	6	7	0	310	6	6	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5
21:05:00	75900	6	7	0	309	6	7	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:10:00	76200	3	5	0	307	3	5	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:15:00	76500	5	8	0	304	5	8	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:20:00	76800	0	1	0	303	0	1	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:25:00	77100	6	7	0	302	6	7	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:30:00	77400	1	3	0	300	1	3	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:35:00	77700	3	3	0	300	3	3	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
21:40:00	78000	7	9	0	298	6	7	0	294	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	4
21:45:00	78300	5	7	0	296	5	7	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21:50:00	78600	1	2	0	295	1	2	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
21:55:00	78900	1	5	0	291	1	5	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
22:00:00	79200	4	5	0	290	4	4	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
22:05:00	79500	6	9	0	287	6	9	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:10:00	79800	2	2	0	287	2	2	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:15:00	80100	2	3	0	286	2	3	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:20:00	80400	5	6	0	285	5	6	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:25:00	80700	1	2	0	284	1	2	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:30:00	81000	7	8	0	283	7	8	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:35:00	81300	1	1	0	283	1	1	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:40:00	81600	3	3	0	283	3	3	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:45:00	81900	4	6	0	281	4	6	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:50:00	82200	6	7	0	280	6	7	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
22:55:00	82500	3	4	0	279	3	4	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:00:00	82800	2	6	0	275	2	5	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
23:05:00	83100	5	6	0	274	4	6	0	271	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
23:10:00	83400	3	6	0	271	3	6	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:15:00	83700	2	4	0	269	2	4	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:20:00	84000	0	2	0	267	0	2	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:25:00	84300	4	6	0	265	4	6	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:30:00	84600	4	5	0	264	4	5	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:35:00	84900	1	4	0	261	1	4	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:40:00	85200	3	3	0	261	3	3	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
23:45:00	85500	6	6	0	261	5	6	0	257	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
23:50:00	85800	3	7	0	257	2	5	0	254	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3
23:55:00	86100	2	5	0	254	2	5	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:00:00	86400	4	4	0	254	4	4	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:05:00	86700	1	4	0	251	1	4	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:10:00	87000	2	2	0	251	2	2	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:15:00	87300	2	4	0	249	2	4	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:20:00	87600	6	6	0	249	6	6	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:25:00	87900	3	4	0	248	3	4	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:30:00	88200	3	4	0	247	3	4	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:35:00	88500	2	5	0	244	2	5	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:40:00	88800	4	5	0	243	4	5	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:45:00	89100	4	7	0	240	4	7	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:50:00	89400	4	6	0	238	4	6	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
24:55:00	89700	3	6	0	235	3	6	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
25:00:00	90000	4	6	0	233	4	6	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
25:05:00	90300	4	6	0	231	4	6	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
25:10:00	90600	2	4	0	229	2	4	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
25:15:00	90900	4	5	0	228	4	5	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
25:20:00	91200	7	11	0	224	5	9	0	221	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	3
25:25:00	91500	5	6	1	222	4	5	0	220	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2
25:30:00	91800	5	6	0	221	5	6	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
25:35:00	92100	1	3	0	219	1	3	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
25:40:00	92400	5	5	0	219	5	5	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
25:45:00	92700	1	1	0	219	1	1	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
25:50:00	93000	7	8	0	218	7	8	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
25:55:00	93300	1	3	0	216	1	3	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:00:00	93600	4	5	0	215	4	5	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:05:00	93900	1	2	0	214	1	2	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:10:00	94200	2	4	0	212	2	4	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:15:00	94500	3	3	0	212	3	3	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:20:00	94800	2	2	0	212	2	2	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:25:00	95100	2	2	0	212	2	2	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
26:30:00	95400	1	3	0	210	1	2	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
26:35:00	95700	2	2	0	210	2	2	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26:40:00	96000	7	8	0	209	7	8	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26:45:00	96300	0	0	0	209	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26:50:00	96600	4	5	0	208	4	5	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26:55:00	96900	1	2	0	207	1	2	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:00:00	97200	6	7	0	206	6	7	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:05:00	97500	6	7	0	205	6	7	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:10:00	97800	2	2	0	205	2	2	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:15:00	98100	5	6	0	204	5	6	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:20:00	98400	1	1	0	204	1	1	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:25:00	98700	1	5	0	200	1	5	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:30:00	99000	3	5	0	198	3	5	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:35:00	99300	2	4	0	196	2	4	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:40:00	99600	2	3	0	195	2	3	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:45:00	99900	4	5	0	194	4	5	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:50:00	100200	4	8	0	190	4	8	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27:55:00	100500	1	1	0	190	1	1	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:00:00	100800	3	3	0	190	3	3	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:05:00	101100	3	3	0	190	3	3	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:10:00	101400	1	5	0	186	1	5	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:15:00	101700	3	4	0	185	3	4	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:20:00	102000	5	5	0	185	5	5	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:25:00	102300	5	5	0	185	5	5	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28:30:00	102600	3	5	0	183	2	5	0	181	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
28:35:00	102900	2	4	0	181	2	4	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
28:40:00	103200	2	2	0	181	2	2	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
28:45:00	103500	1	1	0	181	1	1	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
28:50:00	103800	1	2	0	180	1	2	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
28:55:00	104100	3	6	0	177	3	6	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:00:00	104400	4	5	0	176	4	5	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:05:00	104700	2	3	0	175	2	3	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:10:00	105000	2	3	0	174	2	3	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:15:00	105300	1	4	0	171	1	4	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:20:00	105600	8	12	0	167	5	9	0	165	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	2
29:25:00	105900	3	4	0	166	3	4	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:30:00	106200	2	4	0	164	2	4	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:35:00	106500	3	5	0	162	3	5	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:40:00	106800	2	5	0	159	2	5	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
29:45:00	107100	0	2	0	157	0	1	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
29:50:00	107400	2	3	0	156	2	3	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29:55:00	107700	1	6	0	151	1	6	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30:00:00	108000	0	0	151	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
